# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
0.00141786      	p               	1.06941731e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18917930e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00141786      	U               	(2.25023353e+00 -2.71887638e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.09954082e+01 5.62831127e-16 5.62831127e-16)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)
0.00141786      	T               	2.85406023e+02	(1.38900000e-01 1.00000000e-01 1.00000000e-01)	3.00756067e+02	(5.36700000e-01 1.00000000e-01 1.00000000e-01)
0.00141964      	p               	1.07114735e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18867896e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00141964      	U               	(2.35502268e+00 -2.79128869e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.99020736e+01 6.07005578e-16 6.07005578e-16)	(9.94100000e-01 1.00000000e-01 1.00000000e-01)
0.00141964      	T               	2.85406021e+02	(1.39700000e-01 1.00000000e-01 1.00000000e-01)	3.00756033e+02	(5.36900000e-01 1.00000000e-01 1.00000000e-01)
0.00142143      	p               	1.07279848e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18816519e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00142143      	U               	(2.46270504e+00 -2.86308596e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.01178971e+01 5.64184063e-16 5.64184063e-16)	(9.94100000e-01 1.00000000e-01 1.00000000e-01)
0.00142143      	T               	2.85406019e+02	(1.41500000e-01 1.00000000e-01 1.00000000e-01)	3.00756020e+02	(5.36900000e-01 1.00000000e-01 1.00000000e-01)
0.00142321      	p               	1.07436931e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18763810e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00142321      	U               	(2.57326917e+00 -2.93417331e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.35537872e+00 5.57193127e-16 5.57193127e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00142321      	T               	2.85406016e+02	(1.41500000e-01 1.00000000e-01 1.00000000e-01)	3.00755994e+02	(5.36900000e-01 1.00000000e-01 1.00000000e-01)
0.001425        	p               	1.07585922e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18709778e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.001425        	U               	(2.68670035e+00 -3.00445893e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.55114243e+00 5.59051919e-16 5.59051919e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.001425        	T               	2.85406014e+02	(1.41700000e-01 1.00000000e-01 1.00000000e-01)	3.00755953e+02	(5.36900000e-01 1.00000000e-01 1.00000000e-01)
0.00142679      	p               	1.07726824e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18654436e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00142679      	U               	(2.80298070e+00 -3.07385431e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.74736843e+00 5.60708820e-16 5.60708820e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00142679      	T               	2.85406012e+02	(1.36500000e-01 1.00000000e-01 1.00000000e-01)	3.00755895e+02	(5.36900000e-01 1.00000000e-01 1.00000000e-01)
0.00142857      	p               	1.07859705e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18597797e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00142857      	U               	(2.92208924e+00 -3.14227446e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.94398528e+00 5.62164184e-16 5.62164184e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00142857      	T               	2.85406008e+02	(1.37300000e-01 1.00000000e-01 1.00000000e-01)	3.00755878e+02	(5.37100000e-01 1.00000000e-01 1.00000000e-01)
0.00143036      	p               	1.07984685e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18539877e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00143036      	U               	(3.04400196e+00 -3.20963810e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.01409218e+01 5.63418406e-16 5.63418406e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00143036      	T               	2.85406005e+02	(1.37900000e-01 1.00000000e-01 1.00000000e-01)	3.00755861e+02	(5.37100000e-01 1.00000000e-01 1.00000000e-01)
0.00143214      	p               	1.08101932e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18480692e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00143214      	U               	(3.16869199e+00 -3.27586781e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.03381072e+01 5.64471919e-16 5.64471919e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00143214      	T               	2.85406003e+02	(1.37900000e-01 1.00000000e-01 1.00000000e-01)	3.00755831e+02	(5.37100000e-01 1.00000000e-01 1.00000000e-01)
0.00143393      	p               	1.08211660e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18420261e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00143393      	U               	(3.29612964e+00 -3.34089017e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.05354710e+01 5.65325189e-16 5.65325189e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00143393      	T               	2.85406001e+02	(1.38300000e-01 1.00000000e-01 1.00000000e-01)	3.00755785e+02	(5.37100000e-01 1.00000000e-01 1.00000000e-01)
0.00143571      	p               	1.08314109e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18358602e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00143571      	U               	(3.42628250e+00 -3.40463499e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.07329430e+01 5.65978710e-16 5.65978710e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00143571      	T               	2.85405999e+02	(1.33300000e-01 1.00000000e-01 1.00000000e-01)	3.00755731e+02	(5.37300000e-01 1.00000000e-01 1.00000000e-01)
0.0014375       	p               	1.08409552e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18295736e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.0014375       	U               	(3.55911416e+00 -3.46699775e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.09304534e+01 5.66433002e-16 5.66433002e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.0014375       	T               	2.85405996e+02	(1.33300000e-01 1.00000000e-01 1.00000000e-01)	3.00755722e+02	(5.37300000e-01 1.00000000e-01 1.00000000e-01)
0.00143929      	p               	1.08498276e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18231686e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00143929      	U               	(3.69458631e+00 -3.52793491e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.11279329e+01 5.66688606e-16 5.66688606e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00143929      	T               	2.85405993e+02	(1.33300000e-01 1.00000000e-01 1.00000000e-01)	3.00755702e+02	(5.37300000e-01 1.00000000e-01 1.00000000e-01)
0.00144107      	p               	1.08580588e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18166473e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00144107      	U               	(3.83265918e+00 -3.58741234e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.13253122e+01 5.66746082e-16 5.66746082e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00144107      	T               	2.85405990e+02	(1.35700000e-01 1.00000000e-01 1.00000000e-01)	3.00755668e+02	(5.37300000e-01 1.00000000e-01 1.00000000e-01)
0.00144286      	p               	1.08656801e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18100121e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00144286      	U               	(3.97329074e+00 -3.64537693e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.15225227e+01 5.66606008e-16 5.66606008e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00144286      	T               	2.85405987e+02	(1.36100000e-01 1.00000000e-01 1.00000000e-01)	3.00755617e+02	(5.37300000e-01 1.00000000e-01 1.00000000e-01)
0.00144464      	p               	1.08727234e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18032655e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00144464      	U               	(4.11643671e+00 -3.70177693e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.17194960e+01 5.66268981e-16 5.66268981e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00144464      	T               	2.85405985e+02	(1.36100000e-01 1.00000000e-01 1.00000000e-01)	3.00755580e+02	(5.37500000e-01 1.00000000e-01 1.00000000e-01)
0.00144643      	p               	1.08792208e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17964100e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00144643      	U               	(4.26205072e+00 -3.75656658e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.19161643e+01 5.65733664e-16 5.65733664e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00144643      	T               	2.85405983e+02	(1.36300000e-01 1.00000000e-01 1.00000000e-01)	3.00755568e+02	(5.37500000e-01 1.00000000e-01 1.00000000e-01)
0.00144821      	p               	1.08852042e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17894484e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00144821      	U               	(4.41008454e+00 -3.80970539e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.21124599e+01 5.64996840e-16 5.64996840e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00144821      	T               	2.85405982e+02	(1.31500000e-01 1.00000000e-01 1.00000000e-01)	3.00755543e+02	(5.37500000e-01 1.00000000e-01 1.00000000e-01)
0.00145         	p               	1.08907052e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17823834e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00145         	U               	(4.56048808e+00 -3.86115735e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.23083154e+01 5.64064677e-16 5.64064677e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00145         	T               	2.85405978e+02	(1.31500000e-01 1.00000000e-01 1.00000000e-01)	3.00755505e+02	(5.37500000e-01 1.00000000e-01 1.00000000e-01)
0.00145179      	p               	1.08957544e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17752177e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00145179      	U               	(4.71320965e+00 -3.91089140e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.25036642e+01 5.62937868e-16 5.62937868e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00145179      	T               	2.85405976e+02	(1.31700000e-01 1.00000000e-01 1.00000000e-01)	3.00755448e+02	(5.37500000e-01 1.00000000e-01 1.00000000e-01)
0.00145357      	p               	1.09003819e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17679542e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00145357      	U               	(4.86819605e+00 -3.95887969e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.26984399e+01 5.61617094e-16 5.61617094e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00145357      	T               	2.85405973e+02	(1.31700000e-01 1.00000000e-01 1.00000000e-01)	3.00755428e+02	(5.37700000e-01 1.00000000e-01 1.00000000e-01)
0.00145536      	p               	1.09046163e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17605959e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00145536      	U               	(5.02539261e+00 -4.00509655e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.06384544e+01 5.60902371e-16 5.60902371e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00145536      	T               	2.85405971e+02	(1.31700000e-01 1.00000000e-01 1.00000000e-01)	3.00755413e+02	(5.37700000e-01 1.00000000e-01 1.00000000e-01)
0.00145714      	p               	1.09084855e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17531457e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00145714      	U               	(5.18474331e+00 -4.04952073e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.08343259e+01 5.61497282e-16 5.61497282e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00145714      	T               	2.85405969e+02	(1.31700000e-01 1.00000000e-01 1.00000000e-01)	3.00755384e+02	(5.37700000e-01 1.00000000e-01 1.00000000e-01)
0.00145893      	p               	1.09120160e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17456067e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00145893      	U               	(5.34619093e+00 -4.09213463e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.10302224e+01 5.61902462e-16 5.61902462e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00145893      	T               	2.85405968e+02	(1.29300000e-01 1.00000000e-01 1.00000000e-01)	3.00755341e+02	(5.37700000e-01 1.00000000e-01 1.00000000e-01)
0.00146071      	p               	1.09152331e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17379820e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00146071      	U               	(5.50967715e+00 -4.13292573e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.12260779e+01 5.62118530e-16 5.62118530e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00146071      	T               	2.85405965e+02	(1.29100000e-01 1.00000000e-01 1.00000000e-01)	3.00755285e+02	(5.37900000e-01 1.00000000e-01 1.00000000e-01)
0.0014625       	p               	1.09181607e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17302746e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.0014625       	U               	(5.67514271e+00 -4.17188529e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.14218268e+01 5.62146113e-16 5.62146113e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.0014625       	T               	2.85405963e+02	(1.28100000e-01 1.00000000e-01 1.00000000e-01)	3.00755276e+02	(5.37900000e-01 1.00000000e-01 1.00000000e-01)
0.00146429      	p               	1.09208214e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17224876e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00146429      	U               	(5.84252719e+00 -4.20900004e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.16174040e+01 5.61985841e-16 5.61985841e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00146429      	T               	2.85405960e+02	(1.27900000e-01 1.00000000e-01 1.00000000e-01)	3.00755257e+02	(5.37900000e-01 1.00000000e-01 1.00000000e-01)
0.00146607      	p               	1.09232366e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17146243e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00146607      	U               	(6.01176936e+00 -4.24426534e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.18127446e+01 5.61638356e-16 5.61638356e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00146607      	T               	2.85405957e+02	(1.27700000e-01 1.00000000e-01 1.00000000e-01)	3.00755225e+02	(5.37900000e-01 1.00000000e-01 1.00000000e-01)
0.00146786      	p               	1.09254262e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17066879e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00146786      	U               	(6.18280730e+00 -4.27768073e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.20077843e+01 5.61101692e-16 5.61101692e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00146786      	T               	2.85405954e+02	(1.25900000e-01 1.00000000e-01 1.00000000e-01)	3.00755176e+02	(5.37900000e-01 1.00000000e-01 1.00000000e-01)
0.00146964      	p               	1.09274087e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16986814e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00146964      	U               	(6.35557843e+00 -4.30924702e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.22024589e+01 5.60374186e-16 5.60374186e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00146964      	T               	2.85405951e+02	(1.25700000e-01 1.00000000e-01 1.00000000e-01)	3.00755137e+02	(5.38100000e-01 1.00000000e-01 1.00000000e-01)
0.00147143      	p               	1.09292018e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16906082e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00147143      	U               	(6.53001956e+00 -4.33896677e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.23967048e+01 5.59461119e-16 5.59461119e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00147143      	T               	2.85405950e+02	(1.25700000e-01 1.00000000e-01 1.00000000e-01)	3.00755126e+02	(5.38100000e-01 1.00000000e-01 1.00000000e-01)
0.00147311      	p               	1.09307353e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16829570e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00147311      	U               	(6.69561389e+00 -4.13376405e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.25790978e+01 5.25597066e-16 5.25597066e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00147311      	T               	2.85405948e+02	(1.27900000e-01 1.00000000e-01 1.00000000e-01)	3.00755105e+02	(5.38100000e-01 1.00000000e-01 1.00000000e-01)
0.00147479      	p               	1.09321270e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16752507e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00147479      	U               	(6.86259271e+00 -4.15801626e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.27610057e+01 5.24480019e-16 5.24480019e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00147479      	T               	2.85405945e+02	(1.27900000e-01 1.00000000e-01 1.00000000e-01)	3.00755072e+02	(5.38100000e-01 1.00000000e-01 1.00000000e-01)
0.00147647      	p               	1.09333887e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16674927e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00147647      	U               	(7.03089906e+00 -4.18065688e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.29423762e+01 5.23209736e-16 5.23209736e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00147647      	T               	2.85405944e+02	(1.28100000e-01 1.00000000e-01 1.00000000e-01)	3.00755025e+02	(5.38100000e-01 1.00000000e-01 1.00000000e-01)
0.00147815      	p               	1.09345315e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16596860e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00147815      	U               	(7.20047579e+00 -4.20169970e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.31231576e+01 5.21786704e-16 5.21786704e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00147815      	T               	2.85405942e+02	(1.23700000e-01 1.00000000e-01 1.00000000e-01)	3.00754994e+02	(5.38300000e-01 1.00000000e-01 1.00000000e-01)
0.00147983      	p               	1.09355656e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16518334e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00147983      	U               	(7.37126680e+00 -4.22118498e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.33032981e+01 5.20211407e-16 5.20211407e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00147983      	T               	2.85405940e+02	(1.23700000e-01 1.00000000e-01 1.00000000e-01)	3.00754983e+02	(5.38300000e-01 1.00000000e-01 1.00000000e-01)
0.00148151      	p               	1.09365003e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16439378e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00148151      	U               	(7.54321741e+00 -4.23916488e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.34827465e+01 5.18484335e-16 5.18484335e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00148151      	T               	2.85405938e+02	(1.23700000e-01 1.00000000e-01 1.00000000e-01)	3.00754962e+02	(5.38300000e-01 1.00000000e-01 1.00000000e-01)
0.00148319      	p               	1.09373443e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16360019e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00148319      	U               	(7.71627145e+00 -4.25561346e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.36614518e+01 5.16605985e-16 5.16605985e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00148319      	T               	2.85405935e+02	(1.23900000e-01 1.00000000e-01 1.00000000e-01)	3.00754930e+02	(5.38300000e-01 1.00000000e-01 1.00000000e-01)
0.00148487      	p               	1.09381058e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16280284e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00148487      	U               	(7.89037346e+00 -4.27056462e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.38393631e+01 5.14576865e-16 5.14576865e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00148487      	T               	2.85405933e+02	(1.23900000e-01 1.00000000e-01 1.00000000e-01)	3.00754883e+02	(5.38300000e-01 1.00000000e-01 1.00000000e-01)
0.00148655      	p               	1.09387921e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16200200e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00148655      	U               	(8.06546866e+00 -4.28404907e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.40164301e+01 5.12397500e-16 5.12397500e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00148655      	T               	2.85405930e+02	(1.23700000e-01 1.00000000e-01 1.00000000e-01)	3.00754853e+02	(5.38500000e-01 1.00000000e-01 1.00000000e-01)
0.00148824      	p               	1.09394101e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16119792e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00148824      	U               	(8.24150228e+00 -4.29608202e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.41926025e+01 5.10068436e-16 5.10068436e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00148824      	T               	2.85405928e+02	(1.23900000e-01 1.00000000e-01 1.00000000e-01)	3.00754842e+02	(5.38500000e-01 1.00000000e-01 1.00000000e-01)
0.00148992      	p               	1.09399659e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16039089e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00148992      	U               	(8.41841949e+00 -4.30667573e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.05861663e+00 5.11607974e-16 5.11607974e-16)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)
0.00148992      	T               	2.85405927e+02	(1.23900000e-01 1.00000000e-01 1.00000000e-01)	3.00754821e+02	(5.38500000e-01 1.00000000e-01 1.00000000e-01)
0.0014916       	p               	1.09404655e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.15958115e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.0014916       	U               	(8.59616542e+00 -4.31584383e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.23886125e+00 5.13660704e-16 5.13660704e-16)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)
0.0014916       	T               	2.85405925e+02	(1.20100000e-01 1.00000000e-01 1.00000000e-01)	3.00754789e+02	(5.38500000e-01 1.00000000e-01 1.00000000e-01)
0.00149328      	p               	1.09409139e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.15876897e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00149328      	U               	(8.77468522e+00 -4.32360113e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.41968313e+00 5.15561622e-16 5.15561622e-16)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)
0.00149328      	T               	2.85405922e+02	(1.19900000e-01 1.00000000e-01 1.00000000e-01)	3.00754742e+02	(5.38500000e-01 1.00000000e-01 1.00000000e-01)
0.00149496      	p               	1.09413162e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.15795461e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00149496      	U               	(8.95392408e+00 -4.32996286e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.60102809e+00 5.17309711e-16 5.17309711e-16)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)
0.00149496      	T               	2.85405920e+02	(1.20100000e-01 1.00000000e-01 1.00000000e-01)	3.00754713e+02	(5.38700000e-01 1.00000000e-01 1.00000000e-01)
0.00149664      	p               	1.09416767e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.15713832e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00149664      	U               	(9.13382746e+00 -4.33495027e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.78284196e+00 5.18904717e-16 5.18904717e-16)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)
0.00149664      	T               	2.85405918e+02	(1.21500000e-01 1.00000000e-01 1.00000000e-01)	3.00754702e+02	(5.38700000e-01 1.00000000e-01 1.00000000e-01)
0.00149832      	p               	1.09419994e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.15632036e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00149832      	U               	(9.31434050e+00 -4.33856998e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.96507067e+00 5.20346635e-16 5.20346635e-16)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)
