# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.00314844      	p               	6.10553966e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.69194975e+04	(4.52100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00314844      	U               	(-8.96893167e+01 1.66870470e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23450549e+02 3.09466512e-17 3.09466512e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00314844      	T               	2.43568928e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60345055e+02	(5.89700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00314875      	p               	6.10499262e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.69135492e+04	(4.52100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00314875      	U               	(-8.96893003e+01 1.66861704e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23448974e+02 3.09449528e-17 3.09449528e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00314875      	T               	2.43562752e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60338106e+02	(5.89700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00314906      	p               	6.10444564e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.69076012e+04	(4.52100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00314906      	U               	(-8.96892836e+01 1.66852938e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23447399e+02 3.09432531e-17 3.09432531e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00314906      	T               	2.43556577e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60331157e+02	(5.89700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00314938      	p               	6.10389870e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.69016537e+04	(4.52300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00314938      	U               	(-8.96892666e+01 1.66844171e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23445824e+02 3.09415522e-17 3.09415522e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00314938      	T               	2.43550402e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60324208e+02	(5.89700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00314969      	p               	6.10335182e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68957070e+04	(4.52300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00314969      	U               	(-8.96892492e+01 1.66835403e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23444248e+02 3.09398501e-17 3.09398501e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00314969      	T               	2.43544227e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60317259e+02	(5.89700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315         	p               	6.10280498e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68897606e+04	(4.52300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315         	U               	(-8.96892314e+01 1.66826635e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23442673e+02 3.09381467e-17 3.09381467e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315         	T               	2.43538052e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60310311e+02	(5.89700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315031      	p               	6.10225820e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68838147e+04	(4.52300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315031      	U               	(-8.96892134e+01 1.66817866e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23441097e+02 3.09364421e-17 3.09364421e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315031      	T               	2.43531878e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60303362e+02	(5.89700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315063      	p               	6.10171146e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68778691e+04	(4.52300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315063      	U               	(-8.96891950e+01 1.66809096e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23439521e+02 3.09347363e-17 3.09347363e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315063      	T               	2.43525703e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60296413e+02	(5.89700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315094      	p               	6.10116477e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68719240e+04	(4.52500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315094      	U               	(-8.96891763e+01 1.66800326e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23437944e+02 3.09330292e-17 3.09330292e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315094      	T               	2.43519529e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60289464e+02	(5.89700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315125      	p               	6.10061814e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68659796e+04	(4.52500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315125      	U               	(-8.96891572e+01 1.66791556e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23436367e+02 3.09313210e-17 3.09313210e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315125      	T               	2.43513355e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60282516e+02	(5.89700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315156      	p               	6.10007155e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68600356e+04	(4.52500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315156      	U               	(-8.96891378e+01 1.66782784e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23434790e+02 3.09296116e-17 3.09296116e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315156      	T               	2.43507181e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60275568e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315187      	p               	6.09952501e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68540920e+04	(4.52500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315187      	U               	(-8.96891180e+01 1.66774013e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23433213e+02 3.09279009e-17 3.09279009e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315187      	T               	2.43501007e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60268623e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315219      	p               	6.09897853e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68481488e+04	(4.52500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315219      	U               	(-8.96890980e+01 1.66765241e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23431636e+02 3.09261891e-17 3.09261891e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315219      	T               	2.43494833e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60261678e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.0031525       	p               	6.09843209e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68422062e+04	(4.52700000e-01 1.00000000e-01 1.00000000e-01)	1
0.0031525       	U               	(-8.96890776e+01 1.66756468e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23430058e+02 3.09244761e-17 3.09244761e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0031525       	T               	2.43488660e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60254733e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315281      	p               	6.09788570e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68362641e+04	(4.52700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315281      	U               	(-8.96890568e+01 1.66747695e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23428480e+02 3.09227619e-17 3.09227619e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315281      	T               	2.43482486e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60247788e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315312      	p               	6.09733936e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68303225e+04	(4.52700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315312      	U               	(-8.96890357e+01 1.66738922e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23426902e+02 3.09210466e-17 3.09210466e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315312      	T               	2.43476313e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60240843e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315344      	p               	6.09679308e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68243812e+04	(4.52700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315344      	U               	(-8.96890143e+01 1.66730149e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23425323e+02 3.09193300e-17 3.09193300e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315344      	T               	2.43470140e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60233899e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315375      	p               	6.09624684e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68184403e+04	(4.52700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315375      	U               	(-8.96889926e+01 1.66721375e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23423745e+02 3.09176124e-17 3.09176124e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315375      	T               	2.43463967e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60226954e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315406      	p               	6.09570065e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68125002e+04	(4.52900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315406      	U               	(-8.96889705e+01 1.66712602e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23422166e+02 3.09158935e-17 3.09158935e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315406      	T               	2.43457794e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60220010e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315437      	p               	6.09515451e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68065605e+04	(4.52900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315437      	U               	(-8.96889480e+01 1.66703828e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23420587e+02 3.09141735e-17 3.09141735e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315437      	T               	2.43451621e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60213066e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315469      	p               	6.09460842e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.68006212e+04	(4.52900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315469      	U               	(-8.96889253e+01 1.66695054e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23419007e+02 3.09124523e-17 3.09124523e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315469      	T               	2.43445449e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60206122e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.003155        	p               	6.09406238e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67946823e+04	(4.52900000e-01 1.00000000e-01 1.00000000e-01)	1
0.003155        	U               	(-8.96889022e+01 1.66686280e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23417427e+02 3.09107301e-17 3.09107301e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.003155        	T               	2.43439277e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60199177e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315531      	p               	6.09351639e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67887438e+04	(4.52900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315531      	U               	(-8.96888787e+01 1.66677506e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23415847e+02 3.09090066e-17 3.09090066e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315531      	T               	2.43433104e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60192233e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315562      	p               	6.09297045e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67828060e+04	(4.53100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315562      	U               	(-8.96888550e+01 1.66668733e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23414267e+02 3.09072821e-17 3.09072821e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315562      	T               	2.43426932e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60185289e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315594      	p               	6.09242456e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67768687e+04	(4.53100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315594      	U               	(-8.96888309e+01 1.66659959e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23412687e+02 3.09055564e-17 3.09055564e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315594      	T               	2.43420760e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60178345e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315625      	p               	6.09187872e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67709318e+04	(4.53100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315625      	U               	(-8.96888064e+01 1.66651185e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23411106e+02 3.09038296e-17 3.09038296e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315625      	T               	2.43414589e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60171401e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315656      	p               	6.09133293e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67649953e+04	(4.53100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315656      	U               	(-8.96887817e+01 1.66642412e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23409525e+02 3.09021016e-17 3.09021016e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315656      	T               	2.43408417e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60164457e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315687      	p               	6.09078719e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67590592e+04	(4.53100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315687      	U               	(-8.96887566e+01 1.66633639e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23407944e+02 3.09003726e-17 3.09003726e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315687      	T               	2.43402246e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60157513e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315719      	p               	6.09024150e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67531237e+04	(4.53300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315719      	U               	(-8.96887311e+01 1.66624866e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23406362e+02 3.08986425e-17 3.08986425e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315719      	T               	2.43396074e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60150568e+02	(5.89900000e-01 1.00000000e-01 1.00000000e-01)	2
0.0031575       	p               	6.08969585e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67471888e+04	(4.53300000e-01 1.00000000e-01 1.00000000e-01)	1
0.0031575       	U               	(-8.96887053e+01 1.66616093e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23404780e+02 3.08969113e-17 3.08969113e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.0031575       	T               	2.43389903e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60143627e+02	(5.90100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315781      	p               	6.08915026e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67412543e+04	(4.53300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315781      	U               	(-8.96886792e+01 1.66607320e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23403198e+02 3.08951789e-17 3.08951789e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315781      	T               	2.43383732e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60136686e+02	(5.90100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315812      	p               	6.08860472e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67353202e+04	(4.53300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315812      	U               	(-8.96886528e+01 1.66598548e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23401616e+02 3.08934455e-17 3.08934455e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315812      	T               	2.43377561e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60129746e+02	(5.90100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315844      	p               	6.08805922e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67293865e+04	(4.53300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315844      	U               	(-8.96886260e+01 1.66589776e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23400033e+02 3.08917111e-17 3.08917111e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315844      	T               	2.43371391e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60122806e+02	(5.90100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315875      	p               	6.08751378e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67234534e+04	(4.53500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315875      	U               	(-8.96885988e+01 1.66581004e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23398451e+02 3.08899755e-17 3.08899755e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315875      	T               	2.43365220e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60115866e+02	(5.90100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315906      	p               	6.08696838e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67175209e+04	(4.53500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315906      	U               	(-8.96885714e+01 1.66572232e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23396868e+02 3.08882389e-17 3.08882389e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315906      	T               	2.43359050e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60108926e+02	(5.90100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315937      	p               	6.08642304e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67115888e+04	(4.53500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315937      	U               	(-8.96885436e+01 1.66563461e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23395284e+02 3.08865012e-17 3.08865012e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315937      	T               	2.43352880e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60101986e+02	(5.90100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00315969      	p               	6.08587774e+04	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	3	6.67056571e+04	(4.53500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00315969      	U               	(-8.96885155e+01 1.66554691e-17 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	(1.23393701e+02 3.08847625e-17 3.08847625e-17)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)	3
0.00315969      	T               	2.43346710e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	2.60095046e+02	(5.90100000e-01 1.00000000e-01 1.00000000e-01)	2
