# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
0.00166786      	U               	(9.16716478e-02 1.80998362e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.97049360e+01 6.44951644e-16 6.44951644e-16)	(8.95700000e-01 1.00000000e-01 1.00000000e-01)
0.00166786      	T               	2.78237007e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450591e+02	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00166964      	p               	1.00138585e+05	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645265e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00166964      	U               	(9.10301632e-02 1.77756849e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.03697105e+01 5.06321465e-16 5.06321465e-16)	(8.93100000e-01 1.00000000e-01 1.00000000e-01)
0.00166964      	T               	2.78216738e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450610e+02	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00167143      	p               	1.00114578e+05	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645290e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00167143      	U               	(9.04004446e-02 1.74498443e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.01834337e+01 5.46276649e-16 5.46276649e-16)	(8.93100000e-01 1.00000000e-01 1.00000000e-01)
0.00167143      	T               	2.78197578e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450629e+02	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00167321      	p               	1.00091913e+05	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645316e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00167321      	U               	(8.97825607e-02 1.71220922e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.99827596e+01 5.88215616e-16 5.88215616e-16)	(8.93100000e-01 1.00000000e-01 1.00000000e-01)
0.00167321      	T               	2.78179484e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450648e+02	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.001675        	p               	1.00070540e+05	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645341e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.001675        	U               	(8.91765871e-02 1.67922325e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.97670180e+01 6.32052821e-16 6.32052821e-16)	(8.93100000e-01 1.00000000e-01 1.00000000e-01)
0.001675        	T               	2.78162418e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450667e+02	(9.90300000e-01 1.00000000e-01 1.00000000e-01)
0.00167679      	p               	1.00050407e+05	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645366e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00167679      	U               	(8.85826067e-02 1.64600644e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.95355767e+01 6.77667017e-16 6.77667017e-16)	(8.93100000e-01 1.00000000e-01 1.00000000e-01)
0.00167679      	T               	2.78146339e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450690e+02	(9.90100000e-01 1.00000000e-01 1.00000000e-01)
0.00167857      	p               	1.00031464e+05	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645390e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00167857      	U               	(8.80007081e-02 1.61254296e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.92878548e+01 7.24897899e-16 7.24897899e-16)	(8.93100000e-01 1.00000000e-01 1.00000000e-01)
0.00167857      	T               	2.78131207e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450713e+02	(9.90100000e-01 1.00000000e-01 1.00000000e-01)
0.00168036      	p               	1.00013660e+05	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645414e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00168036      	U               	(8.74309836e-02 1.57882262e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.90233371e+01 7.73543222e-16 7.73543222e-16)	(8.93100000e-01 1.00000000e-01 1.00000000e-01)
0.00168036      	T               	2.78116982e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450735e+02	(9.89900000e-01 1.00000000e-01 1.00000000e-01)
0.00168214      	p               	9.99969463e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645438e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00168214      	U               	(8.68735272e-02 1.54484112e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.87415891e+01 8.23356584e-16 8.23356584e-16)	(8.93100000e-01 1.00000000e-01 1.00000000e-01)
0.00168214      	T               	2.78103625e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450757e+02	(9.89900000e-01 1.00000000e-01 1.00000000e-01)
0.00168393      	p               	9.99812731e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645461e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00168393      	U               	(8.63284319e-02 1.51060052e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.84422724e+01 8.74046121e-16 8.74046121e-16)	(8.93100000e-01 1.00000000e-01 1.00000000e-01)
0.00168393      	T               	2.78091097e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450779e+02	(9.89700000e-01 1.00000000e-01 1.00000000e-01)
0.00168571      	p               	9.99665925e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645484e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00168571      	U               	(8.57957876e-02 1.47610981e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.03469611e+01 5.10338575e-16 5.10338575e-16)	(8.87700000e-01 1.00000000e-01 1.00000000e-01)
0.00168571      	T               	2.78079361e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450801e+02	(9.89500000e-01 1.00000000e-01 1.00000000e-01)
0.0016875       	p               	9.99528574e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645507e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.0016875       	U               	(8.52756784e-02 1.44138530e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.01592600e+01 5.50424788e-16 5.50424788e-16)	(8.87700000e-01 1.00000000e-01 1.00000000e-01)
0.0016875       	T               	2.78068378e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450822e+02	(9.89500000e-01 1.00000000e-01 1.00000000e-01)
0.00168929      	p               	9.99400214e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645529e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00168929      	U               	(8.47681797e-02 1.40645060e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.99571196e+01 5.92480381e-16 5.92480381e-16)	(8.87700000e-01 1.00000000e-01 1.00000000e-01)
0.00168929      	T               	2.78058113e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450843e+02	(9.89300000e-01 1.00000000e-01 1.00000000e-01)
0.00169107      	p               	9.99280394e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645551e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00169107      	U               	(8.42733559e-02 1.37133647e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.11566957e+01 4.87016972e-16 4.87016972e-16)	(8.82500000e-01 1.00000000e-01 1.00000000e-01)
0.00169107      	T               	2.78048529e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450864e+02	(9.89300000e-01 1.00000000e-01 1.00000000e-01)
0.00169286      	p               	9.99168673e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645572e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00169286      	U               	(8.37912579e-02 1.33608044e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.10364178e+01 5.30151298e-16 5.30151298e-16)	(8.82500000e-01 1.00000000e-01 1.00000000e-01)
0.00169286      	T               	2.78039592e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450885e+02	(9.89100000e-01 1.00000000e-01 1.00000000e-01)
0.00169464      	p               	9.99064625e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645593e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00169464      	U               	(8.33219208e-02 1.30072621e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.09056445e+01 5.76240523e-16 5.76240523e-16)	(8.82500000e-01 1.00000000e-01 1.00000000e-01)
0.00169464      	T               	2.78031266e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450905e+02	(9.89100000e-01 1.00000000e-01 1.00000000e-01)
0.00169643      	p               	9.98967831e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645614e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00169643      	U               	(8.28653620e-02 1.26532303e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.07636796e+01 6.25351037e-16 6.25351037e-16)	(8.82500000e-01 1.00000000e-01 1.00000000e-01)
0.00169643      	T               	2.78023521e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450925e+02	(9.88900000e-01 1.00000000e-01 1.00000000e-01)
0.00169821      	p               	9.98877891e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645635e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00169821      	U               	(8.24215792e-02 1.22992487e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.06098152e+01 6.77525404e-16 6.77525404e-16)	(8.82500000e-01 1.00000000e-01 1.00000000e-01)
0.00169821      	T               	2.78016322e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450944e+02	(9.88900000e-01 1.00000000e-01 1.00000000e-01)
0.0017          	p               	9.98794415e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645655e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.0017          	U               	(8.19905496e-02 1.19458956e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.04433382e+01 7.32777412e-16 7.32777412e-16)	(8.82500000e-01 1.00000000e-01 1.00000000e-01)
0.0017          	T               	2.78009640e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450964e+02	(9.88700000e-01 1.00000000e-01 1.00000000e-01)
0.00170179      	p               	9.98717026e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645675e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00170179      	U               	(8.15722283e-02 1.15937787e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.04409025e+01 4.88954683e-16 4.88954683e-16)	(8.81900000e-01 1.00000000e-01 1.00000000e-01)
0.00170179      	T               	2.78003445e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08450983e+02	(9.88700000e-01 1.00000000e-01 1.00000000e-01)
0.00170357      	p               	9.98645363e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645695e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00170357      	U               	(8.11665476e-02 1.12435254e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.02609468e+01 5.27842880e-16 5.27842880e-16)	(8.81900000e-01 1.00000000e-01 1.00000000e-01)
0.00170357      	T               	2.77997707e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08451002e+02	(9.88500000e-01 1.00000000e-01 1.00000000e-01)
0.00170536      	p               	9.98579079e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645714e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00170536      	U               	(8.07734171e-02 1.08957735e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.00669624e+01 5.68728034e-16 5.68728034e-16)	(8.81900000e-01 1.00000000e-01 1.00000000e-01)
0.00170536      	T               	2.77992399e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08451020e+02	(9.88500000e-01 1.00000000e-01 1.00000000e-01)
0.00170714      	p               	9.98517838e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645734e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00170714      	U               	(8.03927236e-02 1.05511504e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.11409439e+01 4.91734519e-16 4.91734519e-16)	(8.77100000e-01 1.00000000e-01 1.00000000e-01)
0.00170714      	T               	2.77987494e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08451039e+02	(9.88300000e-01 1.00000000e-01 1.00000000e-01)
0.00170893      	p               	9.98461323e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645752e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00170893      	U               	(8.00243313e-02 1.02102848e-18 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.10195367e+01 5.35112609e-16 5.35112609e-16)	(8.77100000e-01 1.00000000e-01 1.00000000e-01)
0.00170893      	T               	2.77982968e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08451057e+02	(9.88300000e-01 1.00000000e-01 1.00000000e-01)
0.00171071      	p               	9.98409227e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645771e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00171071      	U               	(7.96680817e-02 9.87380467e-19 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.08875780e+01 5.81444203e-16 5.81444203e-16)	(8.77100000e-01 1.00000000e-01 1.00000000e-01)
0.00171071      	T               	2.77978795e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08451075e+02	(9.88100000e-01 1.00000000e-01 1.00000000e-01)
0.0017125       	p               	9.98361259e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645789e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.0017125       	U               	(7.93237947e-02 9.54231102e-19 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.07443722e+01 6.30792990e-16 6.30792990e-16)	(8.77100000e-01 1.00000000e-01 1.00000000e-01)
0.0017125       	T               	2.77974952e+02	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	3.08451092e+02	(9.88100000e-01 1.00000000e-01 1.00000000e-01)
0.00171429      	p               	9.98317142e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	1.19645807e+05	(9.99900000e-01 1.00000000e-01 1.00000000e-01)
0.00171429      	U               	(7.89912698e-02 9.21636682e-19 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.05892130e+01 6.83198420e-16 6.83198420e-16)	(8.77100000e-01 1.00000000e-01 1.00000000e-01)
