# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
0.00141964      	T               	2.85406020e+02	(1.38900000e-01 1.00000000e-01 1.00000000e-01)	3.00756033e+02	(5.36900000e-01 1.00000000e-01 1.00000000e-01)
0.00142143      	p               	1.06822352e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18851670e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00142143      	U               	(2.45043980e+00 -2.87649136e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.18134638e+01 6.10030477e-16 6.10030477e-16)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)
0.00142143      	T               	2.85406017e+02	(1.38900000e-01 1.00000000e-01 1.00000000e-01)	3.00756020e+02	(5.36900000e-01 1.00000000e-01 1.00000000e-01)
0.00142321      	p               	1.06970411e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18799984e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00142321      	U               	(2.56093886e+00 -2.94944449e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.19562495e+01 5.72114626e-16 5.72114626e-16)	(9.89500000e-01 1.00000000e-01 1.00000000e-01)
0.00142321      	T               	2.85406015e+02	(1.40500000e-01 1.00000000e-01 1.00000000e-01)	3.00755994e+02	(5.36900000e-01 1.00000000e-01 1.00000000e-01)
0.001425        	p               	1.07110906e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18746978e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.001425        	U               	(2.67433227e+00 -3.02168909e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(2.13793649e+01 5.69037526e-16 5.69037526e-16)	(9.94100000e-01 1.00000000e-01 1.00000000e-01)
0.001425        	T               	2.85406013e+02	(1.40500000e-01 1.00000000e-01 1.00000000e-01)	3.00755953e+02	(5.36900000e-01 1.00000000e-01 1.00000000e-01)
0.00142679      	p               	1.07243836e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18692663e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00142679      	U               	(2.79060362e+00 -3.09313624e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.75979633e+00 5.62946013e-16 5.62946013e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00142679      	T               	2.85406010e+02	(1.36100000e-01 1.00000000e-01 1.00000000e-01)	3.00755895e+02	(5.36900000e-01 1.00000000e-01 1.00000000e-01)
0.00142844      	p               	1.07363620e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18639735e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00142844      	U               	(2.90199690e+00 -2.96942391e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.94315465e+00 5.24113556e-16 5.24113556e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00142844      	T               	2.85406007e+02	(1.36500000e-01 1.00000000e-01 1.00000000e-01)	3.00755879e+02	(5.37100000e-01 1.00000000e-01 1.00000000e-01)
0.0014301       	p               	1.07475724e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18586321e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.0014301       	U               	(3.01534474e+00 -3.01702859e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.01268334e+01 5.25316793e-16 5.25316793e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.0014301       	T               	2.85406005e+02	(1.36500000e-01 1.00000000e-01 1.00000000e-01)	3.00755865e+02	(5.37100000e-01 1.00000000e-01 1.00000000e-01)
0.00143176      	p               	1.07580899e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18532168e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00143176      	U               	(3.13086421e+00 -3.07013584e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.03107764e+01 5.26360521e-16 5.26360521e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00143176      	T               	2.85406003e+02	(1.36500000e-01 1.00000000e-01 1.00000000e-01)	3.00755840e+02	(5.37100000e-01 1.00000000e-01 1.00000000e-01)
0.00143342      	p               	1.07679663e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18477102e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00143342      	U               	(3.24866175e+00 -3.12580813e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.04949274e+01 5.27244888e-16 5.27244888e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00143342      	T               	2.85406001e+02	(1.37100000e-01 1.00000000e-01 1.00000000e-01)	3.00755803e+02	(5.37100000e-01 1.00000000e-01 1.00000000e-01)
0.00143508      	p               	1.07772344e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18421051e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00143508      	U               	(3.36877764e+00 -3.18228219e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.06792306e+01 5.27970051e-16 5.27970051e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00143508      	T               	2.85406000e+02	(1.38500000e-01 1.00000000e-01 1.00000000e-01)	3.00755750e+02	(5.37100000e-01 1.00000000e-01 1.00000000e-01)
0.00143673      	p               	1.07859197e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18363987e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00143673      	U               	(3.49121733e+00 -3.23862829e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.08636303e+01 5.28536179e-16 5.28536179e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00143673      	T               	2.85405997e+02	(1.38500000e-01 1.00000000e-01 1.00000000e-01)	3.00755733e+02	(5.37300000e-01 1.00000000e-01 1.00000000e-01)
0.00143839      	p               	1.07940460e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18305908e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00143839      	U               	(3.61596802e+00 -3.29436275e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.10480708e+01 5.28943449e-16 5.28943449e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00143839      	T               	2.85405995e+02	(1.35500000e-01 1.00000000e-01 1.00000000e-01)	3.00755719e+02	(5.37300000e-01 1.00000000e-01 1.00000000e-01)
0.00144005      	p               	1.08016365e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18246822e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00144005      	U               	(3.74300652e+00 -3.34921005e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.12324967e+01 5.29192044e-16 5.29192044e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00144005      	T               	2.85405992e+02	(1.35500000e-01 1.00000000e-01 1.00000000e-01)	3.00755695e+02	(5.37300000e-01 1.00000000e-01 1.00000000e-01)
0.00144171      	p               	1.08087147e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18186743e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00144171      	U               	(3.87230454e+00 -3.40303834e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.14168531e+01 5.29282155e-16 5.29282155e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00144171      	T               	2.85405989e+02	(1.35500000e-01 1.00000000e-01 1.00000000e-01)	3.00755659e+02	(5.37300000e-01 1.00000000e-01 1.00000000e-01)
0.00144337      	p               	1.08153045e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18125689e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00144337      	U               	(4.00383050e+00 -3.45576328e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.16010847e+01 5.29213984e-16 5.29213984e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00144337      	T               	2.85405986e+02	(1.35500000e-01 1.00000000e-01 1.00000000e-01)	3.00755607e+02	(5.37300000e-01 1.00000000e-01 1.00000000e-01)
0.00144503      	p               	1.08214297e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18063679e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00144503      	U               	(4.13755038e+00 -3.50732465e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.17851368e+01 5.28987737e-16 5.28987737e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00144503      	T               	2.85405984e+02	(1.35700000e-01 1.00000000e-01 1.00000000e-01)	3.00755588e+02	(5.37500000e-01 1.00000000e-01 1.00000000e-01)
0.00144668      	p               	1.08271146e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.18000733e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00144668      	U               	(4.27342823e+00 -3.55767650e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.19689549e+01 5.28603516e-16 5.28603516e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00144668      	T               	2.85405983e+02	(1.35900000e-01 1.00000000e-01 1.00000000e-01)	3.00755575e+02	(5.37500000e-01 1.00000000e-01 1.00000000e-01)
0.00144834      	p               	1.08323831e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17936871e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00144834      	U               	(4.41142651e+00 -3.60678122e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.21524844e+01 5.28056581e-16 5.28056581e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00144834      	T               	2.85405982e+02	(1.35900000e-01 1.00000000e-01 1.00000000e-01)	3.00755552e+02	(5.37500000e-01 1.00000000e-01 1.00000000e-01)
0.00145         	p               	1.08372588e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17872117e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00145         	U               	(4.55150623e+00 -3.65460659e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.23356711e+01 5.27350920e-16 5.27350920e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00145         	T               	2.85405982e+02	(1.35900000e-01 1.00000000e-01 1.00000000e-01)	3.00755516e+02	(5.37500000e-01 1.00000000e-01 1.00000000e-01)
0.00145167      	p               	1.08417790e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17806264e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00145167      	U               	(4.69428741e+00 -3.71688196e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.25193955e+01 5.29181932e-16 5.29181932e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00145167      	T               	2.85405979e+02	(1.30700000e-01 1.00000000e-01 1.00000000e-01)	3.00755466e+02	(5.37500000e-01 1.00000000e-01 1.00000000e-01)
0.00145333      	p               	1.08459521e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17739504e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00145333      	U               	(4.83913097e+00 -3.76356872e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.27026641e+01 5.28149832e-16 5.28149832e-16)	(2.55000000e-02 1.00000000e-01 1.00000000e-01)
0.00145333      	T               	2.85405977e+02	(1.30700000e-01 1.00000000e-01 1.00000000e-01)	3.00755444e+02	(5.37700000e-01 1.00000000e-01 1.00000000e-01)
0.001455        	p               	1.08497988e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17671881e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.001455        	U               	(4.98597305e+00 -3.80834407e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.06487229e+01 5.28217658e-16 5.28217658e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.001455        	T               	2.85405975e+02	(1.29700000e-01 1.00000000e-01 1.00000000e-01)	3.00755432e+02	(5.37700000e-01 1.00000000e-01 1.00000000e-01)
0.00145667      	p               	1.08533395e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17603437e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00145667      	U               	(5.13475811e+00 -3.85143097e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.08333115e+01 5.28829619e-16 5.28829619e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00145667      	T               	2.85405972e+02	(1.31100000e-01 1.00000000e-01 1.00000000e-01)	3.00755409e+02	(5.37700000e-01 1.00000000e-01 1.00000000e-01)
0.00145833      	p               	1.08565942e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17534203e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00145833      	U               	(5.28543528e+00 -3.89295908e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.10179560e+01 5.29278410e-16 5.29278410e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00145833      	T               	2.85405970e+02	(1.30100000e-01 1.00000000e-01 1.00000000e-01)	3.00755374e+02	(5.37700000e-01 1.00000000e-01 1.00000000e-01)
0.00146         	p               	1.08595827e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17464208e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00146         	U               	(5.43795565e+00 -3.93298736e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.12025986e+01 5.29562055e-16 5.29562055e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00146         	T               	2.85405968e+02	(1.26100000e-01 1.00000000e-01 1.00000000e-01)	3.00755325e+02	(5.37700000e-01 1.00000000e-01 1.00000000e-01)
0.00146167      	p               	1.08623235e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17393478e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00146167      	U               	(5.59227085e+00 -3.97153962e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.13871805e+01 5.29678123e-16 5.29678123e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00146167      	T               	2.85405964e+02	(1.26500000e-01 1.00000000e-01 1.00000000e-01)	3.00755302e+02	(5.37900000e-01 1.00000000e-01 1.00000000e-01)
0.00146333      	p               	1.08648344e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17322041e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00146333      	U               	(5.74833242e+00 -4.00862217e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.15716421e+01 5.29624007e-16 5.29624007e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00146333      	T               	2.85405961e+02	(1.27300000e-01 1.00000000e-01 1.00000000e-01)	3.00755290e+02	(5.37900000e-01 1.00000000e-01 1.00000000e-01)
0.001465        	p               	1.08671323e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17249922e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.001465        	U               	(5.90609148e+00 -4.04423397e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.17559232e+01 5.29397383e-16 5.29397383e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.001465        	T               	2.85405959e+02	(1.27300000e-01 1.00000000e-01 1.00000000e-01)	3.00755268e+02	(5.37900000e-01 1.00000000e-01 1.00000000e-01)
0.00146667      	p               	1.08692329e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17177148e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00146667      	U               	(6.06549864e+00 -4.07837159e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.19399629e+01 5.28996456e-16 5.28996456e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00146667      	T               	2.85405956e+02	(1.28100000e-01 1.00000000e-01 1.00000000e-01)	3.00755234e+02	(5.37900000e-01 1.00000000e-01 1.00000000e-01)
0.00146833      	p               	1.08711513e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17103745e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00146833      	U               	(6.22650398e+00 -4.11103143e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.21237005e+01 5.28415734e-16 5.28415734e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00146833      	T               	2.85405953e+02	(1.28300000e-01 1.00000000e-01 1.00000000e-01)	3.00755185e+02	(5.37900000e-01 1.00000000e-01 1.00000000e-01)
0.00147         	p               	1.08729016e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.17029739e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00147         	U               	(6.38905709e+00 -4.14221079e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.23070764e+01 5.27662297e-16 5.27662297e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00147         	T               	2.85405952e+02	(1.28500000e-01 1.00000000e-01 1.00000000e-01)	3.00755161e+02	(5.38100000e-01 1.00000000e-01 1.00000000e-01)
0.00147167      	p               	1.08744968e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16955156e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00147167      	U               	(6.55310708e+00 -4.17190827e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.24900325e+01 5.26741350e-16 5.26741350e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00147167      	T               	2.85405950e+02	(1.28700000e-01 1.00000000e-01 1.00000000e-01)	3.00755149e+02	(5.38100000e-01 1.00000000e-01 1.00000000e-01)
0.00147333      	p               	1.08759494e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16880024e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00147333      	U               	(6.71860262e+00 -4.20012349e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.26725135e+01 5.25659580e-16 5.25659580e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00147333      	T               	2.85405949e+02	(1.28700000e-01 1.00000000e-01 1.00000000e-01)	3.00755128e+02	(5.38100000e-01 1.00000000e-01 1.00000000e-01)
0.001475        	p               	1.08772709e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16804369e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.001475        	U               	(6.88549199e+00 -4.22685712e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.28544672e+01 5.24425385e-16 5.24425385e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.001475        	T               	2.85405949e+02	(1.28700000e-01 1.00000000e-01 1.00000000e-01)	3.00755094e+02	(5.38100000e-01 1.00000000e-01 1.00000000e-01)
0.00147667      	p               	1.08784719e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16728217e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00147667      	U               	(7.05372311e+00 -4.25211122e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.30358453e+01 5.23048008e-16 5.23048008e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00147667      	T               	2.85405946e+02	(1.21500000e-01 1.00000000e-01 1.00000000e-01)	3.00755046e+02	(5.38100000e-01 1.00000000e-01 1.00000000e-01)
0.00147833      	p               	1.08795626e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16651595e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00147833      	U               	(7.22324360e+00 -4.27588934e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.32166025e+01 5.21536477e-16 5.21536477e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00147833      	T               	2.85405943e+02	(1.21900000e-01 1.00000000e-01 1.00000000e-01)	3.00755021e+02	(5.38300000e-01 1.00000000e-01 1.00000000e-01)
0.00148         	p               	1.08805522e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16574529e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00148         	U               	(7.39400082e+00 -4.29819624e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.33966969e+01 5.19898540e-16 5.19898540e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00148         	T               	2.85405939e+02	(1.21900000e-01 1.00000000e-01 1.00000000e-01)	3.00755009e+02	(5.38300000e-01 1.00000000e-01 1.00000000e-01)
0.00148167      	p               	1.08814492e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16497046e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00148167      	U               	(7.56594189e+00 -4.31903761e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.35760886e+01 5.18139789e-16 5.18139789e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00148167      	T               	2.85405936e+02	(1.22700000e-01 1.00000000e-01 1.00000000e-01)	3.00754988e+02	(5.38300000e-01 1.00000000e-01 1.00000000e-01)
0.00148333      	p               	1.08822618e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16419173e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00148333      	U               	(7.73901374e+00 -4.33842007e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.37547389e+01 5.16263132e-16 5.16263132e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00148333      	T               	2.85405933e+02	(1.22500000e-01 1.00000000e-01 1.00000000e-01)	3.00754955e+02	(5.38300000e-01 1.00000000e-01 1.00000000e-01)
0.001485        	p               	1.08829972e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16340935e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.001485        	U               	(7.91316315e+00 -4.35635102e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.39326093e+01 5.14268676e-16 5.14268676e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.001485        	T               	2.85405930e+02	(1.23100000e-01 1.00000000e-01 1.00000000e-01)	3.00754909e+02	(5.38300000e-01 1.00000000e-01 1.00000000e-01)
0.00148667      	p               	1.08836623e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16262359e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00148667      	U               	(8.08833672e+00 -4.37283868e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(1.41096606e+01 5.12154027e-16 5.12154027e-16)	(1.87000000e-02 1.00000000e-01 1.00000000e-01)
0.00148667      	T               	2.85405927e+02	(1.23900000e-01 1.00000000e-01 1.00000000e-01)	3.00754881e+02	(5.38500000e-01 1.00000000e-01 1.00000000e-01)
0.00148833      	p               	1.08842634e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16183471e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00148833      	U               	(8.26448147e+00 -4.38790554e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.01844071e+00 5.10202328e-16 5.10202328e-16)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)
0.00148833      	T               	2.85405926e+02	(1.23900000e-01 1.00000000e-01 1.00000000e-01)	3.00754871e+02	(5.38500000e-01 1.00000000e-01 1.00000000e-01)
0.00149         	p               	1.08848062e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16104296e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00149         	U               	(8.44154346e+00 -4.40153817e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.19836963e+00 5.12364057e-16 5.12364057e-16)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)
0.00149         	T               	2.85405924e+02	(1.23900000e-01 1.00000000e-01 1.00000000e-01)	3.00754850e+02	(5.38500000e-01 1.00000000e-01 1.00000000e-01)
0.00149167      	p               	1.08852959e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.16024860e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00149167      	U               	(8.61946261e+00 -4.41357945e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.37892341e+00 5.14373779e-16 5.14373779e-16)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)
0.00149167      	T               	2.85405924e+02	(1.24300000e-01 1.00000000e-01 1.00000000e-01)	3.00754818e+02	(5.38500000e-01 1.00000000e-01 1.00000000e-01)
0.00149333      	p               	1.08857376e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.15945187e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00149333      	U               	(8.79818028e+00 -4.42409024e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.56004844e+00 5.16229553e-16 5.16229553e-16)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)
0.00149333      	T               	2.85405924e+02	(1.24300000e-01 1.00000000e-01 1.00000000e-01)	3.00754772e+02	(5.38500000e-01 1.00000000e-01 1.00000000e-01)
0.001495        	p               	1.08861357e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.15865302e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.001495        	U               	(8.97764170e+00 -4.43318334e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.74169105e+00 5.17930799e-16 5.17930799e-16)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)
0.001495        	T               	2.85405922e+02	(1.18500000e-01 1.00000000e-01 1.00000000e-01)	3.00754743e+02	(5.38700000e-01 1.00000000e-01 1.00000000e-01)
0.00149667      	p               	1.08864942e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.15785229e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
0.00149667      	U               	(9.15779314e+00 -4.44089666e-16 0.00000000e+00)	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	(9.92379773e+00 5.19477357e-16 5.19477357e-16)	(2.10000000e-03 1.00000000e-01 1.00000000e-01)
0.00149667      	T               	2.85405918e+02	(1.18900000e-01 1.00000000e-01 1.00000000e-01)	3.00754733e+02	(5.38700000e-01 1.00000000e-01 1.00000000e-01)
0.00149833      	p               	1.08868170e+05	(1.00000000e+00 1.00000000e-01 1.00000000e-01)	1.15704991e+05	(0.00000000e+00 1.00000000e-01 1.00000000e-01)
