# Field minima and maxima
# Time          	field           	min             	location(min)   	processor       	max             	location(max)   	processor       
0.00316667      	U               	(-4.27193398e+00 -8.80219799e-16 -1.76043960e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.56379799e-02 1.76396702e-20 1.76396702e-20)	(3.28700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00316667      	T               	2.77936209e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08542307e+02	(6.94300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00316833      	p               	9.97890850e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766430e+05	(6.95300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00316833      	U               	(-4.61085082e+00 -9.27456676e-16 -1.85491335e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.56332017e-02 1.98868349e-20 1.98868349e-20)	(3.28700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00316833      	T               	2.77936209e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08542280e+02	(6.94900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00317         	p               	9.97890853e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766414e+05	(6.95900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00317         	U               	(-4.96722708e+00 -9.74192070e-16 -1.94838414e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.56279322e-02 1.20138665e-20 1.20138665e-20)	(3.27700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00317         	T               	2.77936209e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08542254e+02	(6.95500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00317167      	p               	9.97890857e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766397e+05	(6.96500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00317167      	U               	(-5.34077300e+00 -1.01998612e-15 -2.03997224e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.56230240e-02 1.36185968e-20 1.36185968e-20)	(3.27700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00317167      	T               	2.77936210e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08542228e+02	(6.96100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00317333      	p               	9.97890860e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766380e+05	(6.97100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00317333      	U               	(-5.73102950e+00 -1.06437525e-15 -2.12875049e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.56174707e-02 1.54096476e-20 1.54096476e-20)	(3.27700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00317333      	T               	2.77936210e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08542201e+02	(6.96700000e-01 1.00000000e-01 1.00000000e-01)	2
0.003175        	p               	9.97890863e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766364e+05	(6.97700000e-01 1.00000000e-01 1.00000000e-01)	2
0.003175        	U               	(-6.13736123e+00 -1.10688022e-15 -2.21376043e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.56112022e-02 1.73969423e-20 1.73969423e-20)	(3.27700000e-01 1.00000000e-01 1.00000000e-01)	1
0.003175        	T               	2.77936210e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08542174e+02	(6.97300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00317667      	p               	9.97890867e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766347e+05	(6.98300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00317667      	U               	(-6.55895285e+00 -1.14701557e-15 -2.29403113e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.56075044e-02 1.52746164e-20 1.52746164e-20)	(3.24700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00317667      	T               	2.77936210e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08542147e+02	(6.97900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00317833      	p               	9.97890870e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766330e+05	(6.98900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00317833      	U               	(-6.99480917e+00 -1.18430015e-15 -2.36860030e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.56033591e-02 1.72577445e-20 1.72577445e-20)	(3.24700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00317833      	T               	2.77936211e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08542119e+02	(6.98500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00318         	p               	9.97890874e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766313e+05	(6.99500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00318         	U               	(-7.44375935e+00 -1.21826845e-15 -2.43653689e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55986382e-02 1.96484122e-20 1.96484122e-20)	(3.24700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00318         	T               	2.77936211e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08542092e+02	(6.99100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00318167      	p               	9.97890877e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766297e+05	(7.00100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00318167      	U               	(-7.90446537e+00 -1.24848226e-15 -2.49696452e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55940295e-02 1.18760658e-20 1.18760658e-20)	(3.23700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00318167      	T               	2.77936211e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08542066e+02	(6.99700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00318333      	p               	9.97890881e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766280e+05	(7.00500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00318333      	U               	(-8.37543495e+00 -1.27454228e-15 -2.54908456e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55891521e-02 1.35321082e-20 1.35321082e-20)	(3.23700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00318333      	T               	2.77936212e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08542039e+02	(7.00300000e-01 1.00000000e-01 1.00000000e-01)	2
0.003185        	p               	9.97890884e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766263e+05	(7.01100000e-01 1.00000000e-01 1.00000000e-01)	2
0.003185        	U               	(-8.85503857e+00 -1.29609904e-15 -2.59219808e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55836218e-02 1.53477473e-20 1.53477473e-20)	(3.23700000e-01 1.00000000e-01 1.00000000e-01)	1
0.003185        	T               	2.77936212e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08542014e+02	(7.00900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00318667      	p               	9.97890888e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766247e+05	(7.01700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00318667      	U               	(-9.34153029e+00 -1.31286278e-15 -2.62572556e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55785789e-02 7.94541009e-21 7.94541009e-21)	(3.23300000e-01 1.00000000e-01 1.00000000e-01)	1
0.00318667      	T               	2.77936212e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541988e+02	(7.01300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00318833      	p               	9.97890891e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766230e+05	(7.02300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00318833      	U               	(-9.83307202e+00 -1.32461166e-15 -2.64922331e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55735781e-02 7.58291173e-21 7.58291173e-21)	(3.19500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00318833      	T               	2.77936212e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541961e+02	(7.01900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00319         	p               	9.97890895e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766213e+05	(7.02900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00319         	U               	(-1.03277602e+01 -1.33119802e-15 -2.66239605e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55704734e-02 8.61662838e-21 8.61662838e-21)	(3.19500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00319         	T               	2.77936213e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541935e+02	(7.02500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00319167      	p               	9.97890898e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766196e+05	(7.03500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00319167      	U               	(-1.08236547e+01 -1.33246758e-15 -2.66493516e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55669438e-02 9.79633412e-21 9.79633412e-21)	(3.19500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00319167      	T               	2.77936213e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541909e+02	(7.03100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00319333      	p               	9.97890902e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766179e+05	(7.04100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00319333      	U               	(-1.13188040e+01 -1.32841774e-15 -2.65683547e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55628933e-02 1.12384184e-20 1.12384184e-20)	(3.19500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00319333      	T               	2.77936213e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541883e+02	(7.03700000e-01 1.00000000e-01 1.00000000e-01)	2
0.003195        	p               	9.97890905e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766163e+05	(7.04700000e-01 1.00000000e-01 1.00000000e-01)	2
0.003195        	U               	(-1.18112823e+01 -1.31922354e-15 -2.63844709e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55587980e-02 1.05982551e-20 1.05982551e-20)	(3.18700000e-01 1.00000000e-01 1.00000000e-01)	1
0.003195        	T               	2.77936213e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541858e+02	(7.04300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00319667      	p               	9.97890909e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766146e+05	(7.05300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00319667      	U               	(-1.22992144e+01 -1.30505257e-15 -2.61010514e-15)	(3.91100000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55544074e-02 1.21825647e-20 1.21825647e-20)	(3.18700000e-01 1.00000000e-01 1.00000000e-01)	1
0.00319667      	T               	2.77936214e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541832e+02	(7.04900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00319833      	p               	9.97890912e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766129e+05	(7.05900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00319833      	U               	(-1.14381123e+01 -1.32590389e-15 -1.32590389e-15)	(3.89500000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55497834e-02 1.20932400e-20 1.20932400e-20)	(3.18100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00319833      	T               	2.77936214e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541805e+02	(7.05500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0032          	p               	9.97890916e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766112e+05	(7.06500000e-01 1.00000000e-01 1.00000000e-01)	2
0.0032          	U               	(-1.19293816e+01 -1.31550055e-15 -1.31550055e-15)	(3.89500000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55455860e-02 8.15619107e-21 8.15619107e-21)	(3.15900000e-01 1.00000000e-01 1.00000000e-01)	1
0.0032          	T               	2.77936214e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541780e+02	(7.06100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00320167      	p               	9.97890919e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766094e+05	(7.07100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00320167      	U               	(-1.24156685e+01 -1.30017919e-15 -1.30017919e-15)	(3.89500000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55422112e-02 9.36658974e-21 9.36658974e-21)	(3.15900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00320167      	T               	2.77936215e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541754e+02	(7.06700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00320333      	p               	9.97890923e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766077e+05	(7.07700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00320333      	U               	(-8.67902783e+00 -1.28575939e-15 -1.28575939e-15)	(3.84500000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55383162e-02 1.08073626e-20 1.08073626e-20)	(3.15900000e-01 1.00000000e-01 1.00000000e-01)	1
0.00320333      	T               	2.77936215e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541729e+02	(7.07300000e-01 1.00000000e-01 1.00000000e-01)	2
0.003205        	p               	9.97890927e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766060e+05	(7.08300000e-01 1.00000000e-01 1.00000000e-01)	2
0.003205        	U               	(-4.37827391e+00 -1.33633683e-15 -1.33633683e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55338308e-02 1.24436621e-20 1.24436621e-20)	(3.15900000e-01 1.00000000e-01 1.00000000e-01)	1
0.003205        	T               	2.77936215e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541703e+02	(7.07900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00320667      	p               	9.97890930e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766043e+05	(7.08900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00320667      	U               	(-4.72100637e+00 -1.40638483e-15 -1.40638483e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55299867e-02 1.37863075e-20 1.37863075e-20)	(3.14100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00320667      	T               	2.77936215e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541676e+02	(7.08500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00320833      	p               	9.97890934e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766026e+05	(7.09500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00320833      	U               	(-5.08097024e+00 -1.47549930e-15 -1.47549930e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55261626e-02 1.59149379e-20 1.59149379e-20)	(3.14100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00320833      	T               	2.77936216e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541650e+02	(7.09100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00321         	p               	9.97890937e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19766009e+05	(7.09900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00321         	U               	(-5.45783082e+00 -1.54301971e-15 -1.54301971e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55217701e-02 1.82859741e-20 1.82859741e-20)	(3.14100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00321         	T               	2.77936216e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541625e+02	(7.09700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00321167      	p               	9.97890941e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19765991e+05	(7.10500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00321167      	U               	(-5.85108453e+00 -1.60825388e-15 -1.60825388e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55179511e-02 7.30472776e-21 7.30472776e-21)	(3.11500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00321167      	T               	2.77936216e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541600e+02	(7.10300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00321333      	p               	9.97890944e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19765974e+05	(7.11100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00321333      	U               	(-6.26005292e+00 -1.67049035e-15 -1.67049035e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55149053e-02 8.45324566e-21 8.45324566e-21)	(3.11500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00321333      	T               	2.77936217e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541575e+02	(7.10900000e-01 1.00000000e-01 1.00000000e-01)	2
0.003215        	p               	9.97890948e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19765957e+05	(7.11700000e-01 1.00000000e-01 1.00000000e-01)	2
0.003215        	U               	(-6.68388008e+00 -1.72901278e-15 -1.72901278e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55113469e-02 9.87301603e-21 9.87301603e-21)	(3.11500000e-01 1.00000000e-01 1.00000000e-01)	1
0.003215        	T               	2.77936217e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541549e+02	(7.11300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00321667      	p               	9.97890951e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19765940e+05	(7.12300000e-01 1.00000000e-01 1.00000000e-01)	2
0.00321667      	U               	(-7.12153389e+00 -1.78311580e-15 -1.78311580e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55072324e-02 1.14164985e-20 1.14164985e-20)	(3.11500000e-01 1.00000000e-01 1.00000000e-01)	1
0.00321667      	T               	2.77936217e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541524e+02	(7.11900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00321833      	p               	9.97890954e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19765923e+05	(7.12900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00321833      	U               	(-7.57181126e+00 -1.83212182e-15 -1.83212182e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55032163e-02 7.06239544e-21 7.06239544e-21)	(3.09100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00321833      	T               	2.77936217e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541498e+02	(7.12700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322         	p               	9.97890958e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19765905e+05	(7.13500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322         	U               	(-8.03334772e+00 -1.87539819e-15 -1.87539819e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.55002542e-02 8.22077693e-21 8.22077693e-21)	(3.09100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322         	T               	2.77936218e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541474e+02	(7.13100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322167      	p               	9.97890961e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19765888e+05	(7.14100000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322167      	U               	(-8.50463117e+00 -1.91237409e-15 -1.91237409e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.54967898e-02 9.61241078e-21 9.61241078e-21)	(3.09100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322167      	T               	2.77936218e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541450e+02	(7.13700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322333      	p               	9.97890965e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19765870e+05	(7.14700000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322333      	U               	(-8.98401966e+00 -1.94255615e-15 -1.94255615e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.54927666e-02 1.11629638e-20 1.11629638e-20)	(3.09100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322333      	T               	2.77936218e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541425e+02	(7.14300000e-01 1.00000000e-01 1.00000000e-01)	2
0.003225        	p               	9.97890968e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19765853e+05	(7.15300000e-01 1.00000000e-01 1.00000000e-01)	2
0.003225        	U               	(-9.46976279e+00 -1.96554237e-15 -1.96554237e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.54881168e-02 1.28981276e-20 1.28981276e-20)	(3.09100000e-01 1.00000000e-01 1.00000000e-01)	1
0.003225        	T               	2.77936218e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541400e+02	(7.14900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322667      	p               	9.97890972e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19765835e+05	(7.15900000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322667      	U               	(-9.96002619e+00 -1.98103345e-15 -1.98103345e-15)	(3.77900000e-01 1.00000000e-01 1.00000000e-01)	1	(7.54853404e-02 5.79083879e-21 5.79083879e-21)	(3.08100000e-01 1.00000000e-01 1.00000000e-01)	1
0.00322667      	T               	2.77936219e+02	(3.50000000e-03 1.00000000e-01 1.00000000e-01)	0	3.08541376e+02	(7.15500000e-01 1.00000000e-01 1.00000000e-01)	2
0.00322833      	p               	9.97890975e+04	(1.00000000e-04 1.00000000e-01 1.00000000e-01)	0	1.19765818e+05	(7.16500000e-01 1.00000000e-01 1.00000000e-01)	2
